"leaid","neighbor_leaid"
"3015390","3014430"
"3015390","3023340"
"3028620","3021270"
"3028620","3006810"
"3028620","3011460"
"3028620","3011420"
"3028620","3017340"
"3028620","3021240"
"3028620","3027340"
"3028620","3023670"
"3013470","3025560"
"3013470","3015390"
"3013470","3018290"
"3013470","3015360"
"3013470","3014430"
"3013470","3023340"
"3013470","3028770"
"3002030","3003090"
"3002030","3005310"
"3002030","3021450"
"3002030","3008670"
"3002030","3009000"
"3002030","3005280"
"3002030","3021850"
"3002030","3008280"
"3002030","3012840"
"3021450","3015120"
"3021450","3018540"
"3021450","3007140"
"3021450","3005310"
"3021450","3002030"
"3021450","3002450"
"3021450","3013830"
"3021450","3009210"
"3021450","3002010"
"3021450","3009180"
"3021450","3002820"
"3021450","3004380"
"3021450","3005280"
"3021450","3023730"
"3021450","3025380"
"3021450","3025530"
"3021450","3000005"
"3021450","3002430"
"3021450","3026490"
"3021450","3007110"
"3021450","3012840"
"3021450","3016810"
"3001740","3025560"
"3001740","3007200"
"3001740","3022260"
"3001740","3011850"
"3001740","3022110"
"3001740","3013140"
"3001740","3018060"
"3001740","3017370"
"3001740","3022080"
"3001740","3007190"
"3001740","3022230"
"3001740","3007350"
"3004920","3003900"
"3004920","3023970"
"3004920","3021900"
"3004920","3023070"
"3004920","3023040"
"3004920","3021870"
"3004920","3003870"
"3004920","3009720"
"3004920","3014820"
"3004920","3023940"
"3004920","3016290"
"3007200","3001740"
"3007200","3020070"
"3007200","3021900"
"3007200","3022260"
"3007200","3015260"
"3007200","3022110"
"3007200","3001710"
"3007200","3015200"
"3007200","3017370"
"3007200","3021870"
"3007200","3022230"
"3007200","3022710"
"3020070","3003900"
"3020070","3016230"
"3020070","3007200"
"3020070","3021900"
"3020070","3015260"
"3020070","3015200"
"3020070","3016200"
"3020070","3007190"
"3020070","3018660"
"3020070","3009720"
"3021900","3003900"
"3021900","3025560"
"3021900","3004920"
"3021900","3007200"
"3021900","3020070"
"3021900","3022260"
"3021900","3018290"
"3021900","3004890"
"3021900","3007190"
"3021900","3022230"
"3021900","3009720"
"3021900","3016290"
"3021900","3023340"
"3022260","3025560"
"3022260","3001740"
"3022260","3007200"
"3022260","3021900"
"3022260","3013140"
"3022260","3018290"
"3022260","3001710"
"3022260","3007190"
"3022260","3021870"
"3002450","3006330"
"3002450","3010170"
"3002450","3007140"
"3002450","3005910"
"3002450","3024330"
"3002450","3021450"
"3002450","3013830"
"3002450","3005880"
"3002450","3024300"
"3002450","3006320"
"3002450","3010140"
"3002450","3012600"
"3002450","3028550"
"3002450","3019950"
"3002450","3007110"
"3002450","3016810"
"3013830","3015120"
"3013830","3005910"
"3013830","3021450"
"3013830","3002450"
"3013830","3005880"
"3013830","3002820"
"3013830","3004380"
"3013830","3006840"
"3013830","3018780"
"3013830","3002430"
"3013830","3002490"
"3013830","3002550"
"3013830","3009780"
"3013830","3004980"
"3013830","3016810"
"3013830","3028770"
"3002250","3018540"
"3002250","3006115"
"3002250","3009030"
"3002250","3023730"
"3002250","3025530"
"3002250","3006110"
"3002250","3011520"
"3006115","3002250"
"3006115","3022800"
"3006115","3022790"
"3006115","3002220"
"3006115","3006110"
"3006115","3011520"
"3006115","3014640"
"3021090","3003840"
"3021090","3015420"
"3021090","3022800"
"3021090","3015570"
"3021090","3015930"
"3021090","3022790"
"3021090","3000002"
"3021090","3014640"
"3022800","3003840"
"3022800","3018540"
"3022800","3006115"
"3022800","3021090"
"3022800","3009030"
"3022800","3015930"
"3022800","3021060"
"3022800","3027150"
"3022800","3025530"
"3022800","3006110"
"3022800","3014640"
"3007320","3006330"
"3007320","3023910"
"3007320","3027090"
"3007320","3023900"
"3007320","3009330"
"3007320","3027060"
"3007320","3020240"
"3007320","3000102"
"3027090","3006330"
"3027090","3023910"
"3027090","3007320"
"3027090","3005190"
"3027090","3008190"
"3027090","3000003"
"3027090","3005140"
"3027090","3023900"
"3027090","3007330"
"3027090","3021150"
"3027090","3020240"
"3027090","3000099"
"3007080","3013340"
"3007080","3011190"
"3007080","3000095"
"3007080","3011160"
"3007080","3016050"
"3007080","3013310"
"3007080","3000008"
"3007080","3014760"
"3007080","3022920"
"3011190","3011880"
"3011190","3007080"
"3011190","3018270"
"3011190","3007050"
"3011190","3012060"
"3011190","3015340"
"3011190","3007030"
"3011190","3014760"
"3011190","3022920"
"3000095","3013340"
"3000095","3017040"
"3000095","3004860"
"3000095","3007930"
"3000095","3007080"
"3000095","3007050"
"3000095","3008040"
"3000095","3003660"
"3000095","3028800"
"3000095","3000006"
"3000095","3022920"
"3018270","3011880"
"3018270","3011190"
"3018270","3023070"
"3018270","3012060"
"3018270","3008130"
"3018270","3014760"
"3018270","3028470"
"3000097","3013590"
"3000097","3000101"
"3000097","3004500"
"3000097","3000098"
"3000097","3004440"
"3000097","3003750"
"3004500","3013590"
"3004500","3028911"
"3004500","3000097"
"3004500","3000096"
"3004500","3013560"
"3004500","3014150"
"3004500","3022750"
"3004500","3003750"
"3011460","3006810"
"3011460","3028620"
"3011460","3028590"
"3011460","3006790"
"3011460","3027340"
"3011460","3012420"
"3011460","3019170"
"3011460","3023670"
"3014370","3023400"
"3014370","3012420"
"3014370","3017580"
"3014370","3019740"
"3009210","3025050"
"3009210","3018540"
"3009210","3021450"
"3009210","3017190"
"3009210","3006870"
"3009210","3021330"
"3009210","3025380"
"3009210","3012570"
"3009210","3013890"
"3009210","3011100"
"3009210","3012840"
"3011850","3020100"
"3011850","3025560"
"3011850","3001740"
"3011850","3022110"
"3011850","3018060"
"3011850","3022080"
"3011850","3010800"
"3011850","3019530"
"3011850","3002300"
"3011850","3016880"
"3011850","3000654"
"3024180","3003090"
"3024180","3008910"
"3024180","3009930"
"3024180","3013530"
"3024180","3016710"
"3024180","3026730"
"3015260","3016230"
"3015260","3007200"
"3015260","3020070"
"3015260","3007190"
"3015260","3020040"
"3015260","3011650"
"3015260","3022710"
"3022110","3001740"
"3022110","3007200"
"3022110","3011850"
"3022110","3007190"
"3022110","3010800"
"3022110","3007350"
"3022110","3003270"
"3022110","3004800"
"3022110","3022710"
"3005190","3007140"
"3005190","3027090"
"3005190","3008190"
"3005190","3000003"
"3005190","3009330"
"3005190","3027060"
"3005190","3000094"
"3005190","3007110"
"3005190","3000099"
"3008190","3023910"
"3008190","3027090"
"3008190","3005190"
"3008190","3005140"
"3008190","3023900"
"3008190","3027060"
"3008190","3025320"
"3023070","3023970"
"3023070","3012990"
"3023070","3004920"
"3023070","3018270"
"3023070","3004890"
"3023070","3012960"
"3023070","3023940"
"3023070","3008130"
"3023070","3014700"
"3023070","3016290"
"3023070","3028470"
"3008700","3007140"
"3008700","3010230"
"3008700","3013800"
"3008700","3005990"
"3008700","3007110"
"3010230","3007140"
"3010230","3008700"
"3010230","3010920"
"3010230","3013800"
"3010230","3015450"
"3010230","3000002"
"3010230","3005990"
"3010230","3007110"
"3010230","3007710"
"3010920","3010230"
"3010920","3013800"
"3010920","3015450"
"3010950","3016770"
"3010950","3017700"
"3010950","3020880"
"3010950","3027570"
"3010950","3027740"
"3010950","3010080"
"3010950","3026460"
"3013800","3007140"
"3013800","3008700"
"3013800","3010230"
"3013800","3010920"
"3013800","3015450"
"3013800","3007110"
"3015450","3007140"
"3015450","3027790"
"3015450","3010230"
"3015450","3010920"
"3015450","3013800"
"3015450","3015570"
"3015450","3027570"
"3015450","3027740"
"3015450","3000002"
"3015450","3002850"
"3015450","3007110"
"3015570","3021090"
"3015570","3015450"
"3015570","3017700"
"3015570","3015900"
"3015570","3021060"
"3015570","3000002"
"3015570","3002850"
"3015570","3014640"
"3015570","3020850"
"3017700","3026100"
"3017700","3010950"
"3017700","3015570"
"3017700","3020880"
"3017700","3027570"
"3017700","3026070"
"3017700","3002850"
"3017700","3016530"
"3017700","3020850"
"3020880","3016770"
"3020880","3010950"
"3020880","3017700"
"3020880","3010080"
"3020880","3016530"
"3025500","3007140"
"3025500","3015420"
"3025500","3003820"
"3025500","3005990"
"3025500","3007110"
"3027570","3027790"
"3027570","3010950"
"3027570","3015450"
"3027570","3017700"
"3027570","3027740"
"3027570","3002850"
"3027740","3016770"
"3027740","3007140"
"3027740","3015420"
"3027740","3010950"
"3027740","3015450"
"3027740","3027570"
"3027740","3011340"
"3027740","3026460"
"3027740","3007110"
"3023370","3014340"
"3023370","3017580"
"3023370","3027930"
"3003800","3000933"
"3003800","3013140"
"3003800","3018060"
"3003800","3018290"
"3003800","3022230"
"3003800","3000932"
"3013140","3001740"
"3013140","3022260"
"3013140","3003800"
"3013140","3018060"
"3013140","3001710"
"3013140","3019530"
"3013140","3022230"
"3018060","3020100"
"3018060","3000933"
"3018060","3001740"
"3018060","3011850"
"3018060","3003800"
"3018060","3013140"
"3018060","3024780"
"3018060","3019530"
"3018060","3007350"
"3018060","3011820"
"3018060","3016880"
"3018060","3000932"
"3018290","3000933"
"3018290","3013470"
"3018290","3021900"
"3018290","3022260"
"3018290","3003800"
"3018290","3021870"
"3018290","3022230"
"3018290","3013440"
"3018290","3000932"
"3018290","3023340"
"3018290","3028770"
"3024780","3018060"
"3024780","3016880"
"3024780","3000932"
"3002010","3005310"
"3002010","3021450"
"3002010","3010820"
"3002010","3008670"
"3002010","3005280"
"3002010","3021850"
"3002010","3012840"
"3028500","3010820"
"3028500","3021030"
"3028500","3015060"
"3028500","3008280"
"3010820","3005310"
"3010820","3002010"
"3010820","3028500"
"3010820","3008910"
"3010820","3021030"
"3010820","3015060"
"3010820","3009000"
"3010820","3021850"
"3010820","3018210"
"3010820","3008280"
"3010820","3012840"
"3008670","3015120"
"3008670","3005310"
"3008670","3002030"
"3008670","3002010"
"3008670","3002820"
"3008670","3004380"
"3008670","3005280"
"3008670","3002550"
"3008670","3009780"
"3008670","3012570"
"3008670","3021480"
"3008670","3012840"
"3017460","3003090"
"3017460","3024150"
"3017460","3008910"
"3017460","3009930"
"3017460","3016710"
"3017460","3026730"
"3024150","3017460"
"3024150","3009930"
"3024150","3013530"
"3024150","3026730"
"3018240","3011880"
"3018240","3023040"
"3018240","3011160"
"3018240","3012060"
"3018240","3015340"
"3018240","3007030"
"3018240","3008130"
"3018240","3014700"
"3018240","3014760"
"3018240","3028470"
"3023040","3023970"
"3023040","3012990"
"3023040","3004920"
"3023040","3018240"
"3023040","3004890"
"3023040","3012960"
"3023040","3023940"
"3023040","3014700"
"3023040","3016290"
"3023040","3028470"
"3007050","3013340"
"3007050","3011190"
"3007050","3000095"
"3007050","3011160"
"3007050","3016050"
"3007050","3013310"
"3007050","3000008"
"3007050","3014760"
"3007050","3022920"
"3011160","3011880"
"3011160","3007080"
"3011160","3018240"
"3011160","3007050"
"3011160","3007030"
"3011160","3014760"
"3011160","3022920"
"3003990","3013340"
"3003990","3004860"
"3003990","3016050"
"3003990","3003660"
"3003990","3017010"
"3003990","3000006"
"3003990","3000008"
"3016050","3007080"
"3016050","3007050"
"3016050","3003990"
"3016050","3013310"
"3016050","3017010"
"3016050","3000008"
"3003420","3012300"
"3003420","3013040"
"3003420","3025130"
"3003420","3012270"
"3003420","3014070"
"3003420","3024990"
"3003420","3028770"
"3005850","3011260"
"3005850","3021540"
"3005850","3005910"
"3005850","3013050"
"3005850","3013040"
"3005850","3024300"
"3005850","3026880"
"3005850","3021510"
"3005850","3003480"
"3005880","3013050"
"3005880","3024330"
"3005880","3025140"
"3005880","3002450"
"3005880","3013830"
"3005880","3013040"
"3005880","3024300"
"3005880","3025130"
"3005880","3026880"
"3005880","3002430"
"3005880","3028550"
"3005880","3028770"
"3013040","3011260"
"3013040","3021540"
"3013040","3024330"
"3013040","3025140"
"3013040","3003420"
"3013040","3005850"
"3013040","3005880"
"3013040","3025130"
"3013040","3026880"
"3013040","3021510"
"3013040","3003480"
"3013040","3005760"
"3013040","3014070"
"3024300","3010170"
"3024300","3021540"
"3024300","3005910"
"3024300","3002450"
"3024300","3005850"
"3024300","3005880"
"3024300","3026880"
"3024300","3010140"
"3024300","3013110"
"3024300","3021510"
"3024300","3002430"
"3025130","3003450"
"3025130","3005910"
"3025130","3003420"
"3025130","3005880"
"3025130","3013040"
"3025130","3028770"
"3026880","3013050"
"3026880","3024330"
"3026880","3005850"
"3026880","3005880"
"3026880","3013040"
"3026880","3024300"
"3001710","3025560"
"3001710","3007200"
"3001710","3022260"
"3001710","3013140"
"3001710","3017370"
"3001710","3022080"
"3001710","3007190"
"3001710","3010800"
"3001710","3019530"
"3001710","3022230"
"3015200","3016230"
"3015200","3007200"
"3015200","3020070"
"3015200","3016200"
"3015200","3007190"
"3015200","3020040"
"3015200","3011650"
"3015200","3022710"
"3016200","3003900"
"3016200","3013360"
"3016200","3020070"
"3016200","3015200"
"3016200","3020040"
"3016200","3005460"
"3016200","3009720"
"3016200","3018960"
"3016200","3028860"
"3016200","3021720"
"3016200","3011650"
"3017370","3001740"
"3017370","3007200"
"3017370","3001710"
"3017370","3022080"
"3017370","3007190"
"3017370","3022710"
"3022080","3001740"
"3022080","3011850"
"3022080","3001710"
"3022080","3017370"
"3022080","3010800"
"3022080","3007350"
"3022080","3003270"
"3022080","3004800"
"3022080","3022710"
"3009180","3025050"
"3009180","3018540"
"3009180","3021450"
"3009180","3013200"
"3009180","3017190"
"3009180","3006870"
"3009180","3021330"
"3009180","3025380"
"3009180","3012570"
"3009180","3013890"
"3009180","3011100"
"3009180","3012840"
"3013200","3009180"
"3013200","3012840"
"3016110","3020100"
"3016110","3017520"
"3016110","3002300"
"3016110","3016880"
"3016110","3004560"
"3016110","3011790"
"3017520","3020100"
"3017520","3016110"
"3017520","3016880"
"3017520","3004560"
"3017610","3003330"
"3017610","3026190"
"3017610","3020170"
"3017610","3026160"
"3017610","3001980"
"3017610","3003290"
"3018750","3003330"
"3018750","3003290"
"3018750","3004560"
"3020170","3000933"
"3020170","3003330"
"3020170","3026190"
"3020170","3017610"
"3020170","3026160"
"3020170","3000932"
"3020170","3003290"
"3020170","3004980"
"3020170","3028770"
"3024810","3004590"
"3024810","3003290"
"3024810","3004560"
"3026160","3003330"
"3026160","3004590"
"3026160","3017640"
"3026160","3028170"
"3026160","3017610"
"3026160","3020170"
"3026160","3028140"
"3026160","3001980"
"3026160","3003290"
"3026160","3004560"
"3026160","3005550"
"3026160","3004980"
"3028140","3004590"
"3028140","3026160"
"3028140","3004560"
"3028140","3005550"
"3028140","3013530"
"3012060","3011190"
"3012060","3018270"
"3012060","3018240"
"3012060","3011990"
"3012060","3015340"
"3012060","3020690"
"3012060","3028470"
"3011990","3012060"
"3011990","3020690"
"3011990","3017580"
"3011990","3028470"
"3015340","3011190"
"3015340","3018240"
"3015340","3012060"
"3015340","3015510"
"3015340","3020690"
"3015340","3007030"
"3015340","3012420"
"3015340","3017580"
"3015510","3006810"
"3015510","3015340"
"3015510","3007030"
"3015510","3006790"
